time,psn,diffPressure,volumePercentage,vacuumTransducerDegreeOne,currentVolume,unit,weight,height,pressure,medium,mediumName,color,tankType,tankTypeName,gpsLongitude,gpsLatitude,gpsAddress,temperature,temperatureOne,temperatureTwo,temperatureThree,electricityPercentage,currentVoltage,batteryCapacity,currentCapacity,currentChargingCurrent,illuminationIntensity,standardVolumeTotal,standardFlow,workingFlow,flowTemperature,flowPressure,duration,x,y,Tanker_Code,Lic_Number,ID
2023-02-20 10:24:09,2021121390001,0.013,86.28,0.0,14.045,m³,11376.0,1359,0.098,2,LIN,#590707,1,卧式,120.49064009003199,31.217333306586657,江苏省苏州市吴中区S58(沪常高速),4283,-110,-76,149,100,4.27,3000,3000,4,29288,1012.0,0.0,0.0,-73.0,0.0,0,120.484221,31.210978,52Q057,沪EF6102,263665973347917824
2023-02-20 10:23:15,2021121390001,0.012,82.99,0.0,13.51,m³,10943.0,1305,0.098,2,LIN,#590707,1,卧式,120.48468262606039,31.225564745959208,江苏省苏州市吴中区S58(沪常高速),4282,-113,-79,149,100,4.27,3000,3000,4,29288,1012.0,0.0,0.0,-76.0,0.0,0,120.478259,31.219201,52Q057,沪EF6102,263665973347917824
2023-02-20 10:18:13,2021121390001,0.012,77.89,0.0,12.679,m³,10269.0,1227,0.098,2,LIN,#590707,1,卧式,120.47490523815824,31.23560340581777,江苏省苏州市吴中区子胥快速路,4277,-133,-99,149,100,4.27,3000,3000,4,29288,1012.0,0.0,0.0,-99.0,0.0,0,120.468463,31.229302,52Q057,沪EF6102,263665973347917824
2023-02-20 10:13:09,2021121390001,0.012,79.19,0.0,12.892,m³,10442.0,1247,0.143,2,LIN,#590707,1,卧式,120.47187104607522,31.253036583430454,江苏省苏州市吴中区茅蓬路899号,4272,-163,-125,149,100,4.27,3000,3000,4,0,0.0,0.0,0.0,0.0,0.0,0,120.465426,31.246773,52Q057,沪EF6102,263665973347917824
2023-02-20 10:08:09,2021121390001,0.012,84.11,0.0,13.692,m³,11090.0,1323,0.244,2,LIN,#590707,1,卧式,120.47123565710815,31.25247156429352,江苏省苏州市吴中区茅蓬路,4267,-167,-160,149,100,4.27,3000,3000,4,29288,1012.0,0.0,0.0,-171.0,0.0,0,120.464788,31.246216,52Q057,沪EF6102,263665973347917824
2023-02-20 10:03:09,2021121390001,0.013,85.4,0.0,13.902,m³,11260.0,1344,0.23,2,LIN,#590707,1,卧式,120.47117997549428,31.25246673894818,江苏省苏州市吴中区茅蓬路,4262,-166,-170,149,100,4.27,3000,3000,4,29288,636.0,98.0,0.0,-172.0,0.0,0,120.464733,31.246212,52Q057,沪EF6102,263665973347917824
2023-02-20 09:58:09,2021121390001,0.013,89.44,0.0,14.56,m³,11793.0,1414,0.268,2,LIN,#590707,1,卧式,120.47119592852498,31.25246098931379,江苏省苏州市吴中区茅蓬路,4257,-162,-166,149,100,4.27,3000,3000,4,29288,163.0,89.0,0.0,-171.0,0.0,0,120.464749,31.246206,52Q057,沪EF6102,263665973347917824
2023-02-20 09:53:09,2021121390001,0.014,92.17,0.0,15.005,m³,12154.0,1466,0.259,2,LIN,#590707,1,卧式,120.47120376762452,31.25246109594467,江苏省苏州市吴中区茅蓬路,4252,-153,-151,149,100,4.27,3000,3000,4,29288,318.0,0.0,0.0,-169.0,0.0,0,120.464756,31.246206,52Q057,沪EF6102,263665973347917824
2023-02-20 09:48:09,2021121390001,0.014,93.97,0.0,15.298,m³,12391.0,1503,0.28,2,LIN,#590707,1,卧式,120.47121187849766,31.252459307710314,江苏省苏州市吴中区茅蓬路,4247,-80,-123,149,100,4.27,3000,3000,4,29288,83.0,66.0,0.0,-168.0,0.0,0,120.464765,31.246204,52Q057,沪EF6102,263665973347917824
2023-02-20 09:44:13,2021121390001,0.014,94.34,0.0,15.358,m³,12439.0,1511,0.282,2,LIN,#590707,1,卧式,120.47121187849766,31.252459307710314,江苏省苏州市吴中区茅蓬路,4243,-20,-21,149,100,4.27,3000,3000,4,29288,0.0,0.0,0.0,-67.0,0.0,0,120.464765,31.246204,52Q057,沪EF6102,263665973347917824
2023-02-20 09:38:09,2021121390001,0.014,94.49,0.0,15.382,m³,12459.0,1514,0.342,2,LIN,#590707,1,卧式,120.47121971761979,31.25245941425413,江苏省苏州市吴中区茅蓬路,4237,-21,-1,149,100,4.27,3000,3000,4,29288,0.0,0.0,0.0,-69.0,0.0,0,120.464772,31.246204,52Q057,沪EF6102,263665973347917824
2023-02-20 09:33:09,2021121390001,0.014,94.56,0.0,15.394,m³,12469.0,1516,0.132,2,LIN,#590707,1,卧式,120.47122782706818,31.252459524426804,江苏省苏州市吴中区茅蓬路,4232,-29,3,149,100,4.27,3000,3000,4,29288,0.0,0.0,0.0,-58.0,0.0,0,120.464781,31.246204,52Q057,沪EF6102,263665973347917824
2023-02-20 09:28:09,2021121390001,0.014,93.05,0.0,15.148,m³,12269.0,1484,0.082,2,LIN,#590707,1,卧式,120.47126728245944,31.25247416306645,江苏省苏州市吴中区茅蓬路,4227,-33,3,149,100,4.27,3000,3000,4,29288,0.0,0.0,0.0,2.0,0.0,0,120.46482,31.246218,52Q057,沪EF6102,263665973347917824
2023-02-20 09:23:09,2021121390001,0.014,93.59,0.0,15.236,m³,12341.0,1495,0.082,2,LIN,#590707,1,卧式,120.46649222631356,31.253979277259056,江苏省苏州市吴中区藏胥路,4222,-37,3,149,100,4.27,3000,3000,4,29288,0.0,0.0,0.0,2.0,0.0,0,120.460028,31.247796,52Q057,沪EF6102,263665973347917824
2023-02-20 09:18:17,2021121390001,0.015,95.68,0.0,15.576,m³,12616.0,1542,0.082,2,LIN,#590707,1,卧式,120.45988350022017,31.27514253377473,江苏省苏州市吴中区S230(苏福路),4217,-41,2,149,100,4.27,3000,3000,4,0,0.0,0.0,0.0,0.0,0.0,0,120.453409,31.269081,52Q057,沪EF6102,263665973347917824
2023-02-20 09:13:09,2021121390001,0.014,93.97,0.0,15.298,m³,12391.0,1503,0.082,2,LIN,#590707,1,卧式,120.4440761965086,31.289209034940033,江苏省苏州市吴中区S230(藏福中路),4212,-46,2,149,100,4.27,3000,3000,4,29288,0.0,0.0,0.0,2.0,0.0,0,120.437538,31.283433,52Q057,沪EF6102,263665973347917824
2023-02-20 09:08:09,2021121390001,0.014,94.27,0.0,15.346,m³,12430.0,1510,0.084,2,LIN,#590707,1,卧式,120.44699480806577,31.313880913240023,江苏省苏州市虎丘区S58(沪常高速),4207,-51,1,149,100,4.27,3000,3000,4,29288,0.0,0.0,0.0,2.0,0.0,0,120.440461,31.308056,52Q057,沪EF6102,263665973347917824
2023-02-20 09:03:53,2021121390001,0.014,90.67,0.0,14.76,m³,11955.0,1437,0.082,2,LIN,#590707,1,卧式,120.45182788691037,31.357805557808263,江苏省苏州市虎丘区S17(苏台高速),4203,-56,1,149,100,4.27,3000,3000,4,29288,0.0,0.0,0.0,1.0,0.0,0,120.445286,31.351888,52Q057,沪EF6102,263665973347917824
2023-02-20 08:58:09,2021121390001,0.014,93.59,0.0,15.236,m³,12341.0,1495,0.082,2,LIN,#590707,1,卧式,120.45101120515508,31.40292523342085,江苏省苏州市相城区S83(苏锡支线),4197,-64,1,149,100,4.27,3000,3000,4,29288,0.0,0.0,0.0,1.0,0.0,0,120.444499,31.397032,52Q057,沪EF6102,263665973347917824
2023-02-20 08:53:09,2021121390001,0.014,93.29,0.0,15.186,m³,12300.0,1488,0.082,2,LIN,#590707,1,卧式,120.42072729720975,31.444602028042517,江苏省苏州市相城区S83(苏锡支线),4192,-73,1,149,100,4.27,3000,3000,4,29288,0.0,0.0,0.0,1.0,0.0,0,120.414139,31.438947,52Q057,沪EF6102,263665973347917824
2023-02-20 08:48:09,2021121390001,0.015,96.27,0.0,15.672,m³,12694.0,1557,0.082,2,LIN,#590707,1,卧式,120.4250184730243,31.465649803669052,江苏省无锡市新吴区S19(京杭运河桥),4187,-83,1,149,100,4.27,3000,3000,4,29288,0.0,0.0,0.0,0.0,0.0,0,120.418408,31.460006,52Q057,沪EF6102,263665973347917824
2023-02-20 08:46:10,2021121390001,0.014,92.09,0.0,14.992,m³,12143.0,1464,0.082,2,LIN,#590707,1,卧式,120.44461462678127,31.473453575790487,江苏省无锡市新吴区S19(通锡高速),4185,-88,1,149,100,4.27,3000,3000,4,29288,0.0,0.0,0.0,0.0,0.0,0,120.43804,31.467659,52Q057,沪EF6102,263665973347917824
2023-02-20 08:45:09,2021121390001,0.014,93.9,0.0,15.286,m³,12381.0,1501,0.082,2,LIN,#590707,1,卧式,120.4559195697594,31.476369900212447,江苏省无锡市新吴区S19(硕放高架桥),4184,-90,1,149,100,4.27,3000,3000,4,29288,0.0,0.0,0.0,0.0,0.0,0,120.449397,31.470376,52Q057,沪EF6102,263665973347917824
2023-02-20 08:44:09,2021121390001,0.014,91.18,0.0,14.843,m³,12022.0,1446,0.082,2,LIN,#590707,1,卧式,120.46440573276331,31.482808706636323,江苏省无锡市新吴区S19(通锡高速),4183,-93,1,149,100,4.27,3000,3000,4,29288,0.0,0.0,0.0,0.0,0.0,0,120.457926,31.476659,52Q057,沪EF6102,263665973347917824
2023-02-20 08:43:09,2021121390001,0.014,93.21,0.0,15.174,m³,12290.0,1487,0.084,2,LIN,#590707,1,卧式,120.47026277339496,31.49195332550417,江苏省无锡市新吴区S19(通锡高速),4182,-95,1,149,100,4.27,3000,3000,4,29288,0.0,0.0,0.0,0.0,0.0,0,120.463812,31.485711,52Q057,沪EF6102,263665973347917824
2023-02-20 08:42:09,2021121390001,0.015,96.83,0.0,15.763,m³,12768.0,1571,0.084,2,LIN,#590707,1,卧式,120.47562882313002,31.500709578886465,江苏省无锡市新吴区硕放枢纽,4181,-98,1,149,100,4.27,3000,3000,4,29288,0.0,0.0,0.0,0.0,0.0,0,120.469203,31.494404,52Q057,沪EF6102,263665973347917824
2023-02-20 08:41:10,2021121390001,0.014,94.99,0.0,15.464,m³,12525.0,1526,0.084,2,LIN,#590707,1,卧式,120.48070500162544,31.508949726455693,江苏省无锡市新吴区S19(通锡高速),4180,-101,1,149,100,4.27,3000,3000,4,29288,0.0,0.0,0.0,0.0,0.0,0,120.474298,31.502606,52Q057,沪EF6102,263665973347917824
2023-02-20 08:40:11,2021121390001,0.015,95.82,0.0,15.598,m³,12634.0,1545,0.084,2,LIN,#590707,1,卧式,120.4855486627094,31.516733628842417,江苏省无锡市新吴区S19(通锡高速),4179,-104,1,149,100,4.27,3000,3000,4,29288,0.0,0.0,0.0,0.0,0.0,0,120.479153,31.510375,52Q057,沪EF6102,263665973347917824
2023-02-20 08:39:10,2021121390001,0.015,96.33,0.0,15.682,m³,12702.0,1558,0.082,2,LIN,#590707,1,卧式,120.48544169872713,31.521655207191497,江苏省无锡市新吴区无锡新区立交,4178,-106,1,149,100,4.27,3000,3000,4,29288,0.0,0.0,0.0,0.0,0.0,0,120.47905,31.515298,52Q057,沪EF6102,263665973347917824
2023-02-20 08:38:09,2021121390001,0.014,94.92,0.0,15.452,m³,12516.0,1524,0.082,2,LIN,#590707,1,卧式,120.48215105834424,31.52314389738216,江苏省无锡市新吴区新鸿路,4177,-109,1,149,100,4.27,3000,3000,4,29288,0.0,0.0,0.0,0.0,0.0,0,120.475758,31.516796,52Q057,沪EF6102,263665973347917824
2023-02-20 08:37:09,2021121390001,0.015,95.48,0.0,15.543,m³,12589.0,1537,0.082,2,LIN,#590707,1,卧式,120.48366228667464,31.526975034067426,江苏省无锡市新吴区新鸿路,4176,-113,1,149,100,4.27,3000,3000,4,29288,0.0,0.0,0.0,0.0,0.0,0,120.477273,31.520622,52Q057,沪EF6102,263665973347917824
2023-02-20 08:36:09,2021121390001,0.014,92.09,0.0,14.992,m³,12143.0,1464,0.084,2,LIN,#590707,1,卧式,120.48426673589378,31.52984673124195,江苏省无锡市新吴区梅育路,4175,-116,1,149,100,4.27,3000,3000,4,29288,0.0,0.0,0.0,0.0,0.0,0,120.477879,31.523493,52Q057,沪EF6102,263665973347917824
2023-02-20 08:35:10,2021121390001,0.013,86.95,0.0,14.154,m³,11464.0,1370,0.082,2,LIN,#590707,1,卧式,120.48077052269737,31.530940904233685,江苏省无锡市新吴区梅育路,4174,-120,1,149,100,4.27,3000,3000,4,29288,0.0,0.0,0.0,0.0,0.0,0,120.47438,31.524601,52Q057,沪EF6102,263665973347917824
2023-02-20 08:34:09,2021121390001,0.014,90.93,0.0,14.802,m³,11989.0,1441,0.084,2,LIN,#590707,1,卧式,120.4765296275727,31.532164039116363,江苏省无锡市新吴区梅育路15,4173,-123,1,149,100,4.27,3000,3000,4,29288,0.0,0.0,0.0,0.0,0.0,0,120.470131,31.525856,52Q057,沪EF6102,263665973347917824
2023-02-20 08:33:09,2021121390001,0.014,91.52,0.0,14.898,m³,12067.0,1453,0.087,2,LIN,#590707,1,卧式,120.47596495429907,31.53197822517241,江苏省无锡市新吴区梅育路15,4172,-127,1,149,100,4.27,3000,3000,4,29288,0.0,0.0,0.0,0.0,0.0,0,120.469564,31.525675,52Q057,沪EF6102,263665973347917824
2023-02-20 08:31:09,2021121390001,0.014,92.98,0.0,15.136,m³,12260.0,1482,0.091,2,LIN,#590707,1,卧式,120.47590115610994,31.531741605645315,江苏省无锡市新吴区梅育路15,4170,-136,1,149,100,4.27,3000,3000,4,29288,0.0,0.0,0.0,0.0,0.0,0,120.4695,31.525439,52Q057,沪EF6102,263665973347917824
2023-02-20 08:30:11,2021121390001,0.014,93.05,0.0,15.148,m³,12269.0,1484,0.096,2,LIN,#590707,1,卧式,120.47606025876107,31.53171306352871,江苏省无锡市新吴区梅育路15,4169,-142,1,149,100,4.27,3000,3000,4,29288,0.0,0.0,0.0,0.0,0.0,0,120.46966,31.525409,52Q057,沪EF6102,263665973347917824
2023-02-20 08:25:10,2021121390001,0.014,93.13,0.0,15.161,m³,12280.0,1485,0.084,2,LIN,#590707,1,卧式,120.4761159807091,31.53178331862302,江苏省无锡市新吴区梅育路15,4164,-172,1,149,100,4.27,3000,3000,4,29288,0.0,0.0,0.0,0.0,0.0,0,120.469716,31.525479,52Q057,沪EF6102,263665973347917824
2023-02-20 08:24:10,2021121390001,0.014,93.52,0.0,15.224,m³,12331.0,1493,0.085,2,LIN,#590707,1,卧式,120.47606823381125,31.531212956556995,江苏省无锡市新吴区新秦路,4163,-172,1,149,100,4.27,3000,3000,4,29288,0.0,0.0,0.0,0.0,0.0,0,120.469668,31.524909,52Q057,沪EF6102,263665973347917824
2023-02-20 08:19:12,2021121390001,0.014,91.35,0.0,14.871,m³,12045.0,1450,0.079,2,LIN,#590707,1,卧式,120.47597289596436,31.531582276866658,江苏省无锡市新吴区梅育路15,4158,-178,1,149,100,4.27,3000,3000,4,29288,0.0,0.0,0.0,0.0,0.0,0,120.469572,31.525279,52Q057,沪EF6102,263665973347917824
2023-02-20 08:14:10,2021121390001,0.011,77.33,0.0,12.589,m³,10197.0,1219,0.08,2,LIN,#590707,1,卧式,120.47597289596436,31.531582276866658,江苏省无锡市新吴区梅育路15,4153,-177,1,149,100,4.27,3000,3000,4,29288,0.0,0.0,0.0,0.0,0.0,0,120.469572,31.525279,52Q057,沪EF6102,263665973347917824
2023-02-20 08:09:10,2021121390001,0.01,63.31,0.0,10.307,m³,8348.0,1024,0.087,2,LIN,#590707,1,卧式,120.47597289596436,31.531582276866658,江苏省无锡市新吴区梅育路15,4148,-175,1,149,100,4.27,3000,3000,4,29288,0.0,0.0,0.0,0.0,0.0,0,120.469572,31.525279,52Q057,沪EF6102,263665973347917824
2023-02-20 08:04:10,2021121390001,0.008,50.81,0.0,8.272,m³,6700.0,860,0.1,2,LIN,#590707,1,卧式,120.47597289596436,31.531582276866658,江苏省无锡市新吴区梅育路15,4143,-173,1,149,100,4.27,3000,3000,4,29288,0.0,0.0,0.0,0.0,0.0,0,120.469572,31.525279,52Q057,沪EF6102,263665973347917824
2023-02-20 07:59:10,2021121390001,0.006,39.01,0.0,6.351,m³,5144.0,706,0.115,2,LIN,#590707,1,卧式,120.47597289596436,31.531582276866658,江苏省无锡市新吴区梅育路15,4138,-168,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,0.0,0.0,0,120.469572,31.525279,52Q057,沪EF6102,263665973347917824
2023-02-20 07:54:10,2021121390001,0.005,26.61,0.0,4.332,m³,3508.0,537,0.145,2,LIN,#590707,1,卧式,120.47598858809093,31.531586228897943,江苏省无锡市新吴区梅育路15,4133,-152,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-1.0,0.0,0,120.469588,31.525283,52Q057,沪EF6102,263665973347917824
2023-02-20 07:48:50,2021121390001,0.003,14.2,0.0,2.313,m³,1873.0,349,0.206,2,LIN,#590707,1,卧式,120.47599670522142,31.53158630874761,江苏省无锡市新吴区梅育路15,4128,-41,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-1.0,0.0,0,120.469596,31.525283,52Q057,沪EF6102,263665973347917824
2023-02-20 07:43:55,2021121390001,0.003,14.2,0.0,2.313,m³,1873.0,349,0.223,2,LIN,#590707,1,卧式,120.47625134131904,31.53150442618809,江苏省无锡市新吴区梅育路15,4123,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-2.0,0.0,0,120.469851,31.525199,52Q057,沪EF6102,263665973347917824
2023-02-20 07:38:54,2021121390001,0.003,14.01,0.0,2.281,m³,1847.0,345,0.223,2,LIN,#590707,1,卧式,120.47633873416954,31.53153482948725,江苏省无锡市新吴区梅育路15,4118,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-2.0,0.0,0,120.469939,31.525228,52Q057,沪EF6102,263665973347917824
2023-02-20 07:33:55,2021121390001,0.003,14.4,0.0,2.345,m³,1899.0,352,0.223,2,LIN,#590707,1,卧式,120.47633873416954,31.53153482948725,江苏省无锡市新吴区梅育路15,4113,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-2.0,0.0,0,120.469939,31.525228,52Q057,沪EF6102,263665973347917824
2023-02-20 07:28:52,2021121390001,0.003,14.11,0.0,2.297,m³,1860.0,347,0.221,2,LIN,#590707,1,卧式,120.47633873416954,31.53153482948725,江苏省无锡市新吴区梅育路15,4108,0,-1,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-2.0,0.0,0,120.469939,31.525228,52Q057,沪EF6102,263665973347917824
2023-02-20 07:23:50,2021121390001,0.003,13.91,0.0,2.265,m³,1834.0,344,0.221,2,LIN,#590707,1,卧式,120.47633873416954,31.53153482948725,江苏省无锡市新吴区梅育路15,4103,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-2.0,0.0,0,120.469939,31.525228,52Q057,沪EF6102,263665973347917824
2023-02-20 07:18:50,2021121390001,0.003,14.01,0.0,2.281,m³,1847.0,345,0.221,2,LIN,#590707,1,卧式,120.47633873416954,31.53153482948725,江苏省无锡市新吴区梅育路15,4098,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-2.0,0.0,0,120.469939,31.525228,52Q057,沪EF6102,263665973347917824
2023-02-20 07:13:50,2021121390001,0.003,13.62,0.0,2.218,m³,1796.0,339,0.221,2,LIN,#590707,1,卧式,120.47625919242122,31.531488497899783,江苏省无锡市新吴区梅育路15,4093,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-2.0,0.0,0,120.469859,31.525183,52Q057,沪EF6102,263665973347917824
2023-02-20 07:08:50,2021121390001,0.003,13.91,0.0,2.265,m³,1834.0,344,0.22,2,LIN,#590707,1,卧式,120.47610001472027,31.53179102942039,江苏省无锡市新吴区梅育路15,4088,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-2.0,0.0,0,120.4697,31.525487,52Q057,沪EF6102,263665973347917824
2023-02-20 07:03:50,2021121390001,0.002,11.0,0.0,1.792,m³,1451.0,293,0.219,2,LIN,#590707,1,卧式,120.47590112220405,31.531883740942607,江苏省无锡市新吴区梅育路15,4083,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-2.0,0.0,0,120.4695,31.525582,52Q057,沪EF6102,263665973347917824
2023-02-20 06:58:50,2021121390001,0.003,15.89,0.0,2.587,m³,2095.0,376,0.231,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,4078,0,-1,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-2.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 06:53:50,2021121390001,0.003,15.99,0.0,2.604,m³,2109.0,378,0.231,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,4073,0,-1,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-2.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 06:48:50,2021121390001,0.003,16.29,0.0,2.653,m³,2148.0,383,0.23,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,4068,0,-1,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-2.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 06:43:50,2021121390001,0.003,15.79,0.0,2.571,m³,2082.0,375,0.23,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,4063,0,-1,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-2.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 06:38:50,2021121390001,0.003,15.89,0.0,2.587,m³,2095.0,376,0.23,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,4058,0,-1,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-2.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 06:33:50,2021121390001,0.003,15.69,0.0,2.555,m³,2069.0,373,0.23,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,4053,0,-1,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-2.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 06:28:50,2021121390001,0.003,15.89,0.0,2.587,m³,2095.0,376,0.23,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,4048,0,-1,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-2.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 06:23:50,2021121390001,0.003,15.89,0.0,2.587,m³,2095.0,376,0.23,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,4043,0,-1,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-2.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 06:18:50,2021121390001,0.003,15.69,0.0,2.555,m³,2069.0,373,0.23,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,4038,0,-1,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-2.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 06:13:50,2021121390001,0.003,15.99,0.0,2.604,m³,2109.0,378,0.23,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,4033,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-2.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 06:08:50,2021121390001,0.003,15.79,0.0,2.571,m³,2082.0,375,0.23,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,4028,0,-1,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-2.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 06:03:51,2021121390001,0.003,15.69,0.0,2.555,m³,2069.0,373,0.23,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,4023,0,-1,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-2.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 05:58:50,2021121390001,0.003,15.89,0.0,2.587,m³,2095.0,376,0.23,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,4018,0,-1,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-2.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 05:53:51,2021121390001,0.003,15.89,0.0,2.587,m³,2095.0,376,0.229,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,4013,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-2.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 05:43:55,2021121390001,0.003,15.99,0.0,2.604,m³,2109.0,378,0.229,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,4003,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-2.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 05:38:52,2021121390001,0.003,15.89,0.0,2.587,m³,2095.0,376,0.23,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3998,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-2.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 05:33:51,2021121390001,0.003,15.69,0.0,2.555,m³,2069.0,373,0.229,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3993,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-2.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 05:28:50,2021121390001,0.003,15.59,0.0,2.538,m³,2055.0,371,0.229,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3988,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-2.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 05:23:51,2021121390001,0.003,15.69,0.0,2.555,m³,2069.0,373,0.229,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3983,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-2.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 05:18:50,2021121390001,0.003,15.79,0.0,2.571,m³,2082.0,375,0.228,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3978,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-2.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 05:13:51,2021121390001,0.003,15.79,0.0,2.571,m³,2082.0,375,0.229,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3973,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-2.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
